,,90%,90%,95%,95%,99%,99%,predict
675,675,277.2881688,482.1967935,257.6692579,501.8157043,219.36567,540.1192922,379.7424811
676,676,314.0581311,518.9648749,294.4394003,538.5836057,256.136164,576.886842,416.511503
677,677,176.9333994,381.7976055,157.3187413,401.4122636,119.0234566,439.7075483,279.3655024
678,678,411.8063863,616.6703966,392.191747,636.2850359,353.8964989,674.5802841,514.2383915
679,679,565.1808339,770.0447354,545.566205,789.6593643,507.2709772,827.9545921,667.6127846
680,680,567.4799692,772.3436976,547.8653569,791.9583099,509.5701615,830.2535053,669.9118334
681,681,575.0532861,779.916827,555.4386918,799.5314213,517.1435314,837.8265817,677.4850565
682,682,599.1787477,804.0420929,579.5641721,823.6566685,541.2690483,861.9517924,701.6104203
683,683,671.6208998,876.4840417,652.0063436,896.0985979,613.7112578,934.3936837,774.0524708
684,684,593.0155674,797.878498,573.4010315,817.4930339,535.1059852,855.7880802,695.4470327
685,685,414.4213188,619.2840295,394.806804,638.8985443,356.5117988,677.1935495,516.8526741
686,686,345.3991146,550.2615961,325.7846217,569.876089,287.4896594,608.1710514,447.8303554
687,687,271.282516,476.1447586,251.6680459,495.7592286,213.3731282,534.0541463,373.7136373
688,688,126.0566185,330.918612,106.4421724,350.5330581,68.14730124,388.8279293,228.4876152
689,689,65.58311011,270.4448434,45.96868884,290.0592647,7.673866364,328.3540871,168.0139767
690,690,58.88194768,263.7434094,39.26755241,283.3578046,0.972780696,321.6525763,161.3126785
691,691,141.5536577,346.4133206,121.9394347,366.0275436,83.64499923,404.321979,243.9834891
692,692,135.2101499,340.0291132,115.5998237,359.6394395,77.31299618,397.9262669,237.6196316
693,693,186.2140603,391.0328363,166.603752,410.6431447,128.3169595,448.9299371,288.6234483
694,694,337.4045168,542.2231886,317.7942184,561.8334869,279.5074454,600.1202599,439.8138527
695,695,411.561867,616.380373,391.9515845,635.9906555,353.6648425,674.2773975,513.97112
696,696,426.303738,631.1220644,406.6934727,650.7323297,368.4067643,689.0190382,528.7129012
697,697,325.4112011,530.2293403,305.8009538,549.8395876,267.5142803,588.1262611,427.8202707
698,698,383.7711866,588.5891312,364.1609579,608.1993599,325.8743209,646.4859969,486.1801589
699,699,441.7597791,646.5775212,422.1495697,666.1877306,383.8629705,704.4743298,544.1686501
700,700,503.390544,708.2080756,483.7803548,727.8182648,445.4937949,766.1048246,605.7993098
701,701,333.9410591,538.7583714,314.3308909,558.3685396,276.0443721,596.6550585,436.3497153
702,702,238.8878281,443.7049118,219.2776818,463.3150581,180.9912057,501.6015342,341.29637
703,703,49.25319255,254.0700377,29.64306908,273.6801612,-8.64336246,311.9665927,151.6616151
704,704,48.64906662,253.4656628,29.03896699,273.0757624,-9.247418009,311.3621474,151.0573647
705,705,52.98461291,257.8009492,33.37453816,277.4110239,-4.911798257,315.6973603,155.392781
706,706,137.2482473,342.0628615,117.6383374,361.6727713,79.35232294,399.9587858,239.6555544
707,707,198.4262327,403.2018688,178.8200548,422.8080467,140.5413265,461.086775,300.8140508
708,708,379.5243341,584.2997909,359.9181733,603.9059516,321.6394785,642.1846464,481.9120625
709,709,428.0066307,632.7819877,408.4004795,652.3881389,370.1218034,690.666815,530.3943092
710,710,552.8384244,757.6136224,533.2322884,777.2197584,494.953642,815.4984048,655.2260234
711,711,415.5791385,620.3541644,395.973019,639.9602839,357.6944048,678.2388982,517.9666515
712,712,338.4056588,543.1805052,318.7995565,562.7866075,280.5209758,601.0651882,440.793082
713,713,358.4676598,563.2423198,338.8615754,582.8484042,300.5830295,621.1269501,460.8549898
714,714,354.8032848,559.5777508,335.1972189,579.1838167,296.9187093,617.4623263,457.1905178
715,715,336.1183604,540.8926246,316.5123138,560.4986712,278.2338419,598.7771431,438.5054925
716,716,215.9089036,420.6829577,196.3028771,440.2889841,158.0244445,478.5674168,318.2959306
717,717,177.635014,382.4088491,158.0290085,402.0148546,119.7506169,440.2932462,280.0219315
718,718,36.28531438,241.058921,16.67933077,260.6649046,-21.59901818,298.9432536,138.6721177
719,719,-14.31227619,190.4610919,-33.91823696,210.0670527,-72.19654133,248.3453571,88.07440786
720,720,-12.5296875,192.2434317,-32.13562444,211.8493686,-70.41388228,250.1276264,89.85687208
721,721,110.4699978,315.2414667,90.86421883,334.8472457,52.58626947,373.1251951,212.8557323
722,722,204.1201959,408.8543013,184.5179944,428.4565029,146.2470294,466.7274679,306.4872486
723,723,119.8120847,324.5460183,100.2098995,344.1482034,61.93896663,382.4191363,222.1790515
724,724,151.175836,355.9096738,131.57366,375.5118498,93.30274506,413.7827647,253.5427549
725,725,141.504822,346.2385074,121.9026607,365.8406688,83.63177421,404.1115552,243.8716647
726,726,139.3342441,344.0677643,119.7320985,363.6699099,81.46124291,401.9407655,241.7010042
727,727,112.6874266,317.4207747,93.0852975,337.0229038,54.81447407,375.2937272,215.0541006
728,728,102.2927456,307.0259148,82.69063365,326.6280268,44.41984365,364.8988168,204.6593302
729,729,151.5185095,356.2514928,131.9164154,375.853587,93.64566016,414.1243422,253.8850012
730,730,103.4526777,308.1854675,83.85060213,327.7875431,45.57988307,366.0582622,205.8190726
731,731,117.5381677,322.270756,97.93611138,341.8728123,59.66542998,380.1434937,219.9044618
732,732,67.05580888,271.7881871,47.45377267,291.3902233,9.183130536,329.6608655,169.421998
733,733,-39.75172416,164.980435,-59.3537394,184.5824502,-97.62434058,222.8530514,62.61435543
734,734,-49.89683097,154.8350995,-69.49882432,174.4370929,-107.7693828,212.7076513,52.46913427
735,735,-2.261299628,202.4703922,-21.86327012,222.0723627,-60.13378394,260.3428765,100.1045463
736,736,118.0754681,322.8055772,98.47364915,342.4073962,60.20343118,380.6776142,220.4405227
737,737,228.9774936,433.6717554,209.3791069,453.2701422,171.1155899,491.5336592,331.3246245
738,738,240.4891527,445.1832498,220.8907817,464.7816208,182.6272955,503.0451071,342.8362013
739,739,218.8150136,423.5090187,199.2166514,443.1073809,160.9531824,481.3708499,321.1620162
740,740,237.6670373,442.360896,218.0686892,461.9592442,179.8052475,500.2226859,340.0139667
741,741,155.3460766,360.0397768,135.7477436,379.6381098,97.48433154,417.9015218,257.6929267
742,742,156.1772953,360.8708303,136.5789782,380.4691474,98.31559701,418.7325286,258.5240628
743,743,183.8830145,388.5763777,164.2847137,408.1746784,126.0213647,446.4380275,286.2296961
744,744,168.4075812,373.1007659,148.8092976,392.6990496,110.5459819,430.9623652,270.7541736
745,745,141.0227337,345.7157327,121.4244678,365.3139986,83.16118687,403.5772795,243.3692332
746,746,158.3796098,363.0724154,138.7813624,382.6706627,100.5181176,420.9339075,260.7260126
747,747,170.0805633,374.7731673,150.4823353,394.3713954,112.2191281,432.6346025,272.4268653
748,748,43.42639268,248.1187865,23.82818476,267.7169944,-14.43498307,305.9801622,145.7725896
749,749,-7.514990336,197.177184,-27.11317724,216.7753709,-65.37630405,255.0384977,94.83109683
750,750,9.868001988,214.5599473,-9.730162988,234.1581123,-47.99324699,272.4211963,112.2139746
751,751,123.7424785,328.4329045,104.1444589,348.0309241,65.88165893,386.2937241,226.0876915
752,752,252.3467706,457.0027751,232.7520468,476.597499,194.4956812,514.8538646,354.6747729
753,753,178.3188999,382.9747464,158.7241912,402.5694551,120.4678552,440.8257911,280.6468232
754,754,185.0566422,389.7124002,165.461942,409.3071004,127.2056225,447.5634199,287.3845212
755,755,263.2804735,467.9360909,243.6857868,487.5307776,205.4294935,525.7870708,365.6082822
756,756,219.3003732,423.9558383,199.7057011,443.5505105,161.4494363,481.8067752,321.6281058
757,757,187.8759529,392.5312592,168.2812959,412.1259161,130.0250609,450.3821512,290.203606
758,758,185.7243922,390.3795335,166.129751,409.9741747,127.8735468,448.2303789,288.0519629
759,759,180.1956262,384.850596,160.6010014,404.4452208,122.3448292,442.7013929,282.5231111
760,760,134.9141054,339.5688968,115.3194977,359.1635045,77.06335888,397.4196433,237.2415011
761,761,183.5507651,388.2053707,163.9561752,407.7999606,125.7000711,446.0560647,285.8780679
762,762,123.1130395,327.7674515,103.5184681,347.3620229,65.26240023,385.6180908,225.4402455
763,763,40.23823669,244.8924468,20.64368466,264.4869988,-17.61234549,302.743029,142.5653417
764,764,-11.07319877,193.5808005,-30.66773062,213.1753324,-68.92372137,251.4313231,91.25380089
765,765,77.88586003,282.5396394,58.29134924,302.1341502,20.0353996,340.3900998,180.2127497
766,766,164.739134,369.3914538,145.1447629,388.9858249,106.8890861,427.2415017,267.0652939
767,767,247.6158685,452.2351091,228.0246646,471.826313,189.7751713,510.0758063,349.9254888
768,768,229.4035815,434.0226703,209.8123921,453.6138596,171.5629272,491.8633246,331.7131259
769,769,229.516535,434.1355387,209.9253538,453.7267199,171.6759048,491.976169,331.8260369
770,770,197.6684169,402.2872854,178.0772486,421.8784536,139.8278249,460.1278774,299.9778511
771,771,227.0114613,431.6301833,207.420307,451.2213376,169.1709107,489.4707339,329.3208223
772,772,248.7596658,453.3782352,229.1685262,472.9693748,190.9191584,511.2187427,351.0689505
773,773,196.4188543,401.0372651,176.8277299,420.6283895,138.5783917,458.8777277,298.7280597
774,774,265.0576813,469.6759272,245.4665726,489.2670358,207.2172653,527.5163432,367.3668042
775,775,265.7098765,470.3279508,246.1187842,489.919043,207.8695089,528.1683183,368.0189136
776,776,232.2824377,436.9003335,212.6913626,456.4914086,174.4421207,494.7406505,334.5913856
777,777,334.613227,539.2309366,315.0221697,558.8219939,276.7729625,597.071201,436.9220818
778,778,191.8656107,396.4831263,172.274572,416.074165,134.0254012,454.3233359,294.1743685
779,779,191.2308566,395.8481696,171.6398373,415.4391889,133.3907043,453.6883219,293.5395131
780,780,129.1180435,333.7351451,109.5270444,353.3261442,71.27795098,391.5752376,231.4265943
781,781,174.3549892,378.9706875,154.7641244,398.5615522,116.5152933,436.8103833,276.6628383
782,782,175.0310007,379.6148851,155.443182,399.2027039,117.2002978,437.445588,277.3229429
783,783,197.2563227,401.8400612,177.6685179,421.4278659,139.425661,459.6707228,299.5481919
784,784,305.0923867,509.6760433,285.5045898,529.2638402,247.2617482,567.5066818,407.384215
785,785,403.360462,607.9439885,383.7726776,627.5317729,345.5298603,665.7745902,505.6522253
786,786,416.300495,620.8838805,396.712724,640.4716514,358.4699331,678.7144423,518.5921877
787,787,425.1320697,629.7153083,405.5443128,649.3030652,367.3015493,687.5458286,527.423689
788,788,324.0328532,528.6159392,304.4451109,548.2036814,266.202376,586.4464164,426.3243962
789,789,340.0508884,544.6338157,320.4631613,564.2215428,282.220456,602.4642481,442.3423521
790,790,271.7672496,476.3500119,252.1795383,495.9377232,213.9368639,534.1803976,374.0586307
791,791,241.100915,445.6835055,221.5132201,465.2712003,183.2705778,503.5138426,343.3922102
792,792,184.232217,388.8146285,164.6445393,408.4023061,126.4019305,446.644915,286.5234227
793,793,76.05545484,280.6376796,56.46779502,300.2253394,18.2252211,338.4679133,178.3465672
794,794,28.70503561,233.2870655,9.117394454,252.8747066,-29.12514304,291.1172441,130.9960505
795,795,19.50853016,224.0903567,-0.07909153,243.6779783,-38.32159101,281.9204778,121.7994434
796,796,148.1759708,352.7564471,128.5884783,372.3439395,90.34623125,410.5861866,250.4662089
797,797,124.4202274,328.970084,104.8356667,348.5546447,66.59914334,386.7911681,226.6951557
798,798,95.68070951,300.2304257,76.09616222,319.814973,37.85966512,358.0514701,197.9555676
799,799,158.6193384,363.1689756,139.0347986,382.7535154,100.7983163,420.9899977,260.894157
800,800,260.8845705,465.4340824,241.3000427,485.0186101,203.0635838,523.255069,363.1593264
801,801,345.2068249,549.7562011,325.6223102,569.3407159,287.3858767,607.5771494,447.481513
802,802,327.1389168,531.6881515,307.5544156,551.2726527,269.3180085,589.5090598,429.4135341
803,803,333.5826177,538.1317054,313.9981306,557.7161926,275.7617509,595.9525722,435.8571616
804,804,290.5135616,495.0624966,270.9290891,514.6469691,232.692738,552.8833202,392.7880291
805,805,205.0074117,409.5561879,185.4229544,429.1406452,147.1866331,467.3769665,307.2817998
806,806,180.2214925,384.7701033,160.6370511,404.3545447,122.4007606,442.5908352,282.4957979
807,807,192.6356581,397.1840964,173.0512332,416.7685214,134.8149749,455.0047796,294.9098773
808,808,28.37936929,232.9276279,8.794961559,252.5120356,-29.44126307,290.7482602,130.6534986
809,809,33.25865183,237.8067228,13.67426205,257.3911126,-24.56192751,295.6273021,135.5326873
810,810,86.24642472,290.7943,66.66205368,310.378671,28.42590071,348.614824,188.5203623
811,811,137.2908622,341.8374374,117.7066156,361.4216839,79.47070568,399.6575939,239.5641498
812,812,255.7449067,460.2619903,236.1634838,479.8434132,197.9330868,518.0738102,358.0034485
813,813,256.6967916,461.21374,237.1153816,480.7951499,198.8850098,519.0255217,358.9552658
814,814,242.775709,447.2925813,223.1943064,466.873984,184.9639488,505.1043416,345.0341452
815,815,211.1732562,415.6900077,191.5918651,435.2713988,153.3615301,473.5017338,313.431632
816,816,190.8274671,395.3440878,171.2460885,414.9254664,133.0157779,453.1557769,293.0857774
817,817,176.1409411,380.6574255,156.5595755,400.238791,118.3292905,438.4690761,278.3991833
818,818,99.86958708,304.3859299,80.28823511,323.9672818,42.05797651,362.1975404,202.1277585
819,819,129.8373517,334.3535473,110.2560138,353.9348852,72.02578272,392.1651163,232.0954495
820,820,92.82355859,297.3396011,73.24223537,316.9209243,35.01203289,355.1511268,195.0815798
821,821,83.63089134,288.1467745,64.04958338,307.7280824,25.81941069,345.9582551,185.8888329
822,822,97.16216049,301.6778776,77.58086843,321.2591696,39.35072679,359.4893113,199.420019
823,823,-66.2695756,138.2459683,-85.85085108,157.8272438,-124.0809603,196.057353,35.98819635
824,824,-72.55187336,131.9634898,-92.13313154,151.544748,-130.363207,189.7748235,29.70580823
825,825,-40.14367308,164.3715015,-59.7249132,183.9527417,-97.95495344,222.1827819,62.11391423
826,826,90.16949143,294.6834134,70.58837125,314.2645335,32.35856517,352.4943396,192.4264524
827,827,253.777385,458.2628822,234.1989864,477.8412809,195.9744937,516.0657735,356.0201336
828,828,203.036437,407.521804,183.4580508,427.1001902,145.2335825,465.3246585,305.2791205
829,829,201.1433339,405.6286275,181.5649547,425.2070066,143.3405001,463.4314612,303.3859807
830,830,207.2128645,411.6980415,187.6344964,431.2764096,149.4100636,469.5008424,309.455453
831,831,171.4835073,375.9685583,151.9051514,395.5469142,113.6807422,433.7713235,273.7260328
832,832,148.57494,353.0598595,128.9965966,372.6382029,90.77221199,410.8625875,250.8173998
833,833,105.6490641,310.1338471,86.07073385,329.7121774,47.84637472,367.9365365,207.8914556
834,834,149.5207193,354.0053604,129.9424026,373.5836771,91.71807005,411.8080097,251.7630399
835,835,150.0879213,354.5724148,130.5096188,374.1507173,92.28531374,412.3750224,252.3301681
836,836,161.9191817,366.4035215,142.3408939,385.9818094,104.1166176,424.2060857,264.1613516
837,837,251.4280925,455.9122722,231.84982,475.4905447,193.6255736,513.7147911,353.6701824
838,838,102.3521656,306.8361783,82.77390901,326.4144348,44.54969386,364.63865,204.5941719
839,839,-16.38827999,188.0955586,-35.96651985,207.6737984,-74.19070243,245.897981,85.85363929
840,840,-22.77834745,181.7053093,-42.35656991,201.2835318,-80.58071852,239.5076804,79.46348094
841,841,76.73616351,281.2186124,57.15805669,300.7967192,18.93413387,339.0206421,178.977388
842,842,236.3927343,440.8477686,216.8172523,460.4232506,178.5984541,498.6420487,338.6202514
843,843,161.775595,366.2305037,142.2001251,385.8059737,103.9813503,424.0247484,264.0030494
844,844,235.9146661,440.369504,216.3392029,459.9449672,178.1204414,498.1637287,338.1420851
845,845,272.9304284,477.3851539,253.354976,496.9606063,215.1362355,535.1793468,375.1577911
846,846,191.9785637,396.4331675,172.403123,416.0086082,134.1844052,454.227326,294.2058656
847,847,125.4326691,329.887146,105.8572405,349.4625746,67.63854645,387.6812686,227.6599075
848,848,203.6282097,408.0825549,184.0527937,427.6579709,145.8341243,465.8766403,305.8553823
849,849,162.4535323,366.9077405,142.8781294,386.4831434,104.6594856,424.7017872,264.6806364
850,850,128.3798006,332.8338664,108.8044113,352.4092557,70.58579415,390.6278729,230.6068335
851,851,349.1844065,553.638324,329.6090314,573.2136991,291.3904419,611.4322886,451.4113652
852,852,375.2745498,579.7283129,355.6991895,599.3036732,317.4806289,637.5222338,477.5014313
853,853,297.9408209,502.3944229,278.365476,521.9697678,240.1469455,560.1882983,400.1676219
854,854,128.653943,333.107377,109.0786142,352.6827058,70.86011512,390.9012049,230.88066
855,855,27.53914039,231.9923991,7.963828384,251.5677111,-30.25463791,289.7861774,129.7657697
856,856,119.7137475,324.1658408,100.1385471,343.7410413,61.92029865,381.9592897,221.9397942
857,857,250.0666595,454.4922952,230.4939922,474.0649625,192.2806895,512.2782652,352.2794774
858,858,231.8402094,436.265724,212.2675537,455.8383796,174.0542736,494.0516597,334.0529667
859,859,222.6934709,427.1189172,203.1208218,446.6915663,164.9075545,484.9048336,324.906194
860,860,287.2431542,491.6684918,267.6705155,511.2411306,229.4572685,549.4543776,389.455823
861,861,237.6977759,442.1229961,218.1251485,461.6956235,179.9119234,499.9088486,339.910386
862,862,176.783368,381.2084657,157.2107523,400.7810814,118.9975501,438.9942836,278.9959168
863,863,135.5442056,339.9691761,115.971602,359.5417796,77.75842365,397.754958,237.7566908
864,864,157.4174057,361.842244,137.8448148,381.4148349,99.63166111,419.6279886,259.6298248
865,865,103.6880431,308.112744,84.11546539,327.6853217,45.90233742,365.8984497,205.9003935
866,866,170.1110026,374.5355604,150.5384386,394.1081244,112.3253374,432.3212256,272.3232815
867,867,152.9791554,357.4035641,133.4066057,376.9761138,95.19353233,415.1891872,255.1913598
868,868,-34.31202522,170.112228,-53.8845601,189.6847628,-92.09760439,227.8978071,67.90010137
869,869,6.512722485,210.9368135,-13.05979686,230.5093328,-51.27281083,268.7223468,108.724768
870,870,23.82134386,228.2452656,4.248840714,247.8177688,-33.96414162,286.0307511,126.0333047
871,871,128.3109328,332.7337294,108.7385374,352.3061249,70.52576536,390.5188969,230.5223311
872,872,317.1066925,521.5039394,297.5367433,541.0738886,259.3287473,579.2818846,419.305316
873,873,306.2934378,510.6905678,286.7234999,530.2605058,248.5155257,568.4684799,408.4920028
874,874,432.5995155,636.9965794,413.0295838,656.566511,374.821622,694.7744728,534.7980474
875,875,318.4154437,522.8124027,298.8455221,542.3823243,260.6375799,580.5902665,420.6139232
876,876,322.5151633,526.9120088,302.9452526,546.4819195,264.7373316,584.6898405,424.7135861
877,877,239.7703744,444.1671016,220.200475,463.737001,181.9925761,501.9448998,341.968738
878,878,315.4841525,519.8807568,295.9142649,539.4506445,257.706389,577.6585203,417.6824547
879,879,329.7022953,534.0987719,310.1324199,553.6686473,271.9245679,591.8764993,431.9005336
880,880,338.0296999,542.4260437,318.4598372,561.9959064,280.25201,600.2037336,440.2278718
881,881,440.6782255,645.0744311,421.1083761,664.6442806,382.9005747,702.8520819,542.8763283
882,882,510.3824743,714.7785359,490.8126386,734.3483715,452.6048642,772.556146,612.5805051
883,883,462.5417608,666.9376722,442.9719394,686.5074935,404.7641931,724.7152398,564.7397165
884,884,283.925187,488.3209418,264.3553807,507.8907481,226.1476636,546.0984651,386.1230644
885,885,128.202945,332.5985363,108.6331544,352.168327,70.42546783,390.3760135,230.4007407
886,886,278.187601,482.5821054,258.6179144,502.151792,220.4104311,540.3592753,380.3848532
887,887,173.3905087,377.7603253,153.8231858,397.3276482,115.6203174,435.5305166,275.575417
888,888,296.8827436,501.2524473,277.3154316,520.8197593,239.1125842,559.0226067,399.0675955
889,889,378.718616,583.0882558,359.15131,602.6555617,320.9484746,640.8583971,480.9034359
890,890,441.45929,645.8288284,421.8919938,665.3961246,383.6891774,703.5989411,543.6440592
891,891,457.9645297,662.3339583,438.397244,681.901244,400.194448,720.1040399,560.149244
892,892,336.813373,541.1826872,317.2460982,560.749962,279.0433237,598.9527366,438.9980301
893,893,290.9264808,495.2956763,271.3592174,514.8629397,233.1564651,553.065692,393.1110785
894,894,341.5183748,545.8874468,321.9511232,565.4546984,283.7483939,603.6574277,443.7029108
895,895,311.056528,515.4254717,291.4892888,534.992711,253.2865835,573.1954163,413.2409999
896,896,181.2933753,385.6621854,161.7261488,405.2294119,123.5234685,443.4320922,283.4777803
897,897,202.460074,406.8287449,182.8928608,426.395958,144.6902065,464.5986123,304.6444094
898,898,39.15803042,243.5265562,19.59083114,263.0937555,-18.61179602,301.2963827,141.3422933
899,899,11.3198612,215.6882356,-8.247323583,235.2554204,-46.44992244,273.4580192,113.5040484
900,900,7.324189081,211.6924055,-12.24298058,231.2595752,-50.44554992,269.4621445,109.5082973
